Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/BSC_avecinduit.txt
At local time: 16:14:40,  07/29/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 6.03e+05
tau       = 6.82e+00
lb        = 0.00e+00
beta      = ********
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 2.12e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Brems ep         Error           
-----------------------------------------------
0148    1.1182564e-05    1.1212353e-05    1.1242299e-05    8.7326045e+18   -1.3862764e+28    1.3862748e+28    1.7231328e+22
0149    1.1242299e-05    1.1272246e-05    1.1302353e-05    8.9607922e+18   -1.3932459e+28    1.3932443e+28    1.7415912e+22
0150    1.1302353e-05    1.1332460e-05    1.1362729e-05    9.1952075e+18   -1.4002506e+28    1.4002488e+28    1.7602475e+22
0151    1.1362729e-05    1.1392997e-05    1.1423426e-05    9.4359945e+18   -1.4072902e+28    1.4072885e+28    1.7791037e+22
0152    1.1423426e-05    1.1453857e-05    1.1484449e-05    9.6832999e+18   -1.4143652e+28    1.4143635e+28    1.6483150e+22
0153    1.1484449e-05    1.1515041e-05    1.1545797e-05    9.9372761e+18   -1.4214754e+28    1.4214736e+28    1.8174239e+22
0154    1.1545797e-05    1.1576552e-05    1.1607473e-05    1.0198068e+19   -1.4286212e+28    1.4286193e+28    1.8368924e+22
0155    1.1607473e-05    1.1638392e-05    1.1669477e-05    1.0465822e+19   -1.4358029e+28    1.4358012e+28    1.7018555e+22
0156    1.1669477e-05    1.1700562e-05    1.1731813e-05    1.0740680e+19   -1.4430205e+28    1.4430187e+28    1.7200862e+22
0157    1.1731813e-05    1.1763065e-05    1.1794483e-05    1.1022779e+19   -1.4502742e+28    1.4502724e+28    1.7385120e+22
0158    1.1794483e-05    1.1825901e-05    1.1857486e-05    1.1312248e+19   -1.4575641e+28    1.4575623e+28    1.7571351e+22
0159    1.1857486e-05    1.1889072e-05    1.1920827e-05    1.1609229e+19   -1.4648906e+28    1.4648888e+28    1.7759579e+22
0160    1.1920827e-05    1.1952582e-05    1.1984506e-05    1.1913835e+19   -1.4722537e+28    1.4722519e+28    1.7949823e+22
0161    1.1984506e-05    1.2016430e-05    1.2048526e-05    1.2226619e+19   -1.4796539e+28    1.4796521e+28    1.8142105e+22
0162    1.2048526e-05    1.2080621e-05    1.2112886e-05    1.2548302e+19   -1.4870910e+28    1.4870893e+28    1.8336448e+22
0163    1.2112886e-05    1.2145153e-05    1.2177591e-05    1.2879124e+19   -1.4945654e+28    1.4945635e+28    1.8532871e+22
0164    1.2177591e-05    1.2210030e-05    1.2242642e-05    1.3219348e+19   -1.5020769e+28    1.5020750e+28    1.8731397e+22
0165    1.2242642e-05    1.2275254e-05    1.2308040e-05    1.3569246e+19   -1.5096262e+28    1.5096244e+28    1.7210956e+22
0166    1.2308040e-05    1.2340826e-05    1.2373788e-05    1.3929083e+19   -1.5172132e+28    1.5172113e+28    1.9134854e+22
0167    1.2373788e-05    1.2406749e-05    1.2439886e-05    1.4299126e+19   -1.5248383e+28    1.5248363e+28    1.9339830e+22
0168    1.2439886e-05    1.2473024e-05    1.2506338e-05    1.4679652e+19   -1.5325014e+28    1.5324995e+28    1.9547005e+22
0169    1.2506338e-05    1.2539652e-05    1.2573144e-05    1.5070952e+19   -1.5402029e+28    1.5402010e+28    1.9756395e+22
0170    1.2573144e-05    1.2606637e-05    1.2640308e-05    1.5473290e+19   -1.5479429e+28    1.5479410e+28    1.8152754e+22
0171    1.2640308e-05    1.2673980e-05    1.2707830e-05    1.5886966e+19   -1.5557218e+28    1.5557198e+28    2.0181931e+22
0172    1.2707830e-05    1.2741682e-05    1.2775713e-05    1.6312250e+19   -1.5635393e+28    1.5635375e+28    1.8543748e+22
0173    1.2775713e-05    1.2809745e-05    1.2843959e-05    1.6749442e+19   -1.5713960e+28    1.5713940e+28    1.9679510e+22
0174    1.2843959e-05    1.2878172e-05    1.2912569e-05    1.7198813e+19   -1.5792921e+28    1.5792900e+28    1.9890321e+22
0175    1.2912569e-05    1.2946965e-05    1.2981546e-05    1.7660659e+19   -1.5872276e+28    1.5872256e+28    2.0103391e+22
0176    1.2981546e-05    1.3016126e-05    1.3050891e-05    1.8135250e+19   -1.5952030e+28    1.5952011e+28    1.9351184e+22
0177    1.3050891e-05    1.3085655e-05    1.3120606e-05    1.8622866e+19   -1.6032180e+28    1.6032160e+28    1.9558476e+22
0178    1.3120606e-05    1.3155557e-05    1.3190695e-05    1.9123784e+19   -1.6112732e+28    1.6112713e+28    1.8779589e+22
0179    1.3190695e-05    1.3225831e-05    1.3261157e-05    1.9638252e+19   -1.6193686e+28    1.6193668e+28    1.8980758e+22
0180    1.3261157e-05    1.3296481e-05    1.3331995e-05    2.0166539e+19   -1.6275048e+28    1.6275028e+28    2.0193774e+22
0181    1.3331995e-05    1.3367509e-05    1.3403213e-05    2.0708892e+19   -1.6356817e+28    1.6356796e+28    2.0410095e+22
0182    1.3403213e-05    1.3438917e-05    1.3474810e-05    2.1265520e+19   -1.6438992e+28    1.6438971e+28    2.0628731e+22
0183    1.3474810e-05    1.3510705e-05    1.3546790e-05    2.1836631e+19   -1.6521579e+28    1.6521560e+28    1.9807225e+22
0184    1.3546790e-05    1.3582877e-05    1.3619155e-05    2.2422626e+19   -1.6604580e+28    1.6604560e+28    2.0019403e+22
0185    1.3619155e-05    1.3655434e-05    1.3691906e-05    2.3025407e+19   -1.6687995e+28    1.6687975e+28    2.0233856e+22
0186    1.3691906e-05    1.3728379e-05    1.3765046e-05    2.3645897e+19   -1.6771828e+28    1.6771808e+28    2.0450603e+22
0187    1.3765046e-05    1.3801713e-05    1.3838577e-05    2.4284665e+19   -1.6856080e+28    1.6856060e+28    2.0669674e+22
0188    1.3838577e-05    1.3875439e-05    1.3912500e-05    2.4942230e+19   -1.6940752e+28    1.6940733e+28    1.9791562e+22
0189    1.3912500e-05    1.3949560e-05    1.3986818e-05    2.5619125e+19   -1.7025848e+28    1.7025828e+28    2.0003571e+22
0190    1.3986818e-05    1.4024075e-05    1.4061533e-05    2.6315949e+19   -1.7111369e+28    1.7111349e+28    2.0217852e+22
0191    1.4061533e-05    1.4098990e-05    1.4136647e-05    2.7033246e+19   -1.7197318e+28    1.7197298e+28    2.0434428e+22
0192    1.4136647e-05    1.4174304e-05    1.4212163e-05    2.7771588e+19   -1.7283697e+28    1.7283675e+28    2.1800732e+22
0193    1.4212163e-05    1.4250021e-05    1.4288082e-05    2.8531575e+19   -1.7370508e+28    1.7370487e+28    2.2034269e+22
0194    1.4288082e-05    1.4326142e-05    1.4364406e-05    2.9313800e+19   -1.7457753e+28    1.7457732e+28    2.1098182e+22
0195    1.4364406e-05    1.4402670e-05    1.4441138e-05    3.0118849e+19   -1.7545433e+28    1.7545412e+28    2.1324191e+22
0196    1.4441138e-05    1.4479606e-05    1.4518280e-05    3.0947314e+19   -1.7633551e+28    1.7633530e+28    2.1552618e+22
0197    1.4518280e-05    1.4556954e-05    1.4595834e-05    3.1799789e+19   -1.7722111e+28    1.7722089e+28    2.1783493e+22
0198    1.4595834e-05    1.4634714e-05    1.4673802e-05    3.2676883e+19   -1.7811111e+28    1.7811090e+28    2.2016840e+22
0199    1.4673802e-05    1.4712890e-05    1.4752187e-05    3.3579228e+19   -1.7900559e+28    1.7900536e+28    2.2252689e+22
0200    1.4752187e-05    1.4791484e-05    1.4830990e-05    3.4507379e+19   -1.7990452e+28    1.7990431e+28    2.1241561e+22
0201    1.4830990e-05    1.4870498e-05    1.4910215e-05    3.5461880e+19   -1.8080796e+28    1.8080774e+28    2.2731996e+22
0202    1.4910215e-05    1.4949933e-05    1.4989863e-05    3.6443352e+19   -1.8171589e+28    1.8171568e+28    2.1699086e+22
0203    1.4989863e-05    1.5029793e-05    1.5069936e-05    3.7452366e+19   -1.8262839e+28    1.8262816e+28    2.1931533e+22
0204    1.5069936e-05    1.5110079e-05    1.5150436e-05    3.8489416e+19   -1.8354541e+28    1.8354520e+28    2.2166465e+22
0205    1.5150436e-05    1.5190795e-05    1.5231368e-05    3.9555010e+19   -1.8446704e+28    1.8446682e+28    2.2403915e+22
0206    1.5231368e-05    1.5271940e-05    1.5312731e-05    4.0649657e+19   -1.8539326e+28    1.8539304e+28    2.2643910e+22
0207    1.5312731e-05    1.5353522e-05    1.5394529e-05    4.1773776e+19   -1.8632412e+28    1.8632390e+28    2.1540213e+22
0208    1.5394529e-05    1.5435537e-05    1.5476764e-05    4.2927797e+19   -1.8725965e+28    1.8725942e+28    2.3131643e+22
0209    1.5476764e-05    1.5517990e-05    1.5559439e-05    4.4112129e+19   -1.8819982e+28    1.8819960e+28    2.2004169e+22
0210    1.5559439e-05    1.5600885e-05    1.5642554e-05    4.5327481e+19   -1.8914470e+28    1.8914447e+28    2.2239881e+22
0211    1.5642554e-05    1.5684222e-05    1.5726113e-05    4.6578893e+19   -1.9009432e+28    1.9009409e+28    2.2478121e+22
0212    1.5726113e-05    1.5768004e-05    1.5810121e-05    4.7868607e+19   -1.9104866e+28    1.9104844e+28    2.2718910e+22
0213    1.5810121e-05    1.5852234e-05    1.5894575e-05    4.9197811e+19   -1.9200780e+28    1.9200756e+28    2.2962280e+22
0214    1.5894575e-05    1.5936914e-05    1.5979480e-05    5.0567701e+19   -1.9297167e+28    1.9297143e+28    2.3208254e+22
0215    1.5979480e-05    1.6022048e-05    1.6064841e-05    5.1979553e+19   -1.9394043e+28    1.9394019e+28    2.3456868e+22
0216    1.6064841e-05    1.6107633e-05    1.6150656e-05    5.3434633e+19   -1.9491398e+28    1.9491374e+28    2.3708142e+22
0217    1.6150656e-05    1.6193679e-05    1.6236929e-05    5.4934271e+19   -1.9589239e+28    1.9589216e+28    2.3962109e+22
0218    1.6236929e-05    1.6280183e-05    1.6323665e-05    5.6479828e+19   -1.9687567e+28    1.9687544e+28    2.4218794e+22
0219    1.6323665e-05    1.6367148e-05    1.6410862e-05    5.8072567e+19   -1.9786391e+28    1.9786366e+28    2.4478230e+22
0220    1.6410862e-05    1.6454578e-05    1.6498529e-05    5.9713839e+19   -1.9885703e+28    1.9885680e+28    2.4740446e+22
0221    1.6498529e-05    1.6542475e-05    1.6586660e-05    6.1405156e+19   -1.9985513e+28    1.9985489e+28    2.5005469e+22
0222    1.6586660e-05    1.6630842e-05    1.6675262e-05    6.3147807e+19   -2.0085821e+28    2.0085795e+28    2.3693746e+22
0223    1.6675262e-05    1.6719681e-05    1.6764337e-05    6.4943208e+19   -2.0186632e+28    2.0186608e+28    2.5544066e+22
0224    1.6764337e-05    1.6808995e-05    1.6853892e-05    6.6792741e+19   -2.0287945e+28    2.0287919e+28    2.5817700e+22
0225    1.6853892e-05    1.6898786e-05    1.6943921e-05    6.8696831e+19   -2.0389464e+28    2.0389438e+28    2.6094262e+22
0226    1.6943921e-05    1.6989055e-05    1.7034432e-05    7.0658760e+19   -2.0491786e+28    2.0491760e+28    2.4725426e+22
0227    1.7034432e-05    1.7079810e-05    1.7125427e-05    7.2679051e+19   -2.0594623e+28    2.0594599e+28    2.4990292e+22
0228    1.7125427e-05    1.7171045e-05    1.7216909e-05    7.4759068e+19   -2.0697969e+28    2.0697943e+28    2.5257990e+22
0229    1.7216909e-05    1.7262772e-05    1.7308879e-05    7.6899861e+19   -2.0801831e+28    2.0801805e+28    2.5528560e+22
0230    1.7308879e-05    1.7354985e-05    1.7401338e-05    7.9102886e+19   -2.0906212e+28    2.0906188e+28    2.5802025e+22
0231    1.7401338e-05    1.7447692e-05    1.7494294e-05    8.1369455e+19   -2.1011114e+28    2.1011088e+28    2.6078420e+22
0232    1.7494294e-05    1.7540895e-05    1.7587747e-05    8.3700648e+19   -2.1116541e+28    2.1116515e+28    2.6357778e+22
0233    1.7587747e-05    1.7634595e-05    1.7681696e-05    8.6097434e+19   -2.1222492e+28    2.1222464e+28    2.6640125e+22
0234    1.7681696e-05    1.7728797e-05    1.7776149e-05    8.8560850e+19   -2.1328974e+28    2.1328948e+28    2.6925500e+22
0235    1.7776149e-05    1.7823500e-05    1.7871105e-05    9.1091803e+19   -2.1435986e+28    2.1435960e+28    2.7213931e+22
0236    1.7871105e-05    1.7918710e-05    1.7966571e-05    9.3691110e+19   -2.1543533e+28    2.1543507e+28    2.5671754e+22
0237    1.7966571e-05    1.8014429e-05    1.8062543e-05    9.6359396e+19   -2.1651618e+28    2.1651592e+28    2.7800097e+22
0238    1.8062543e-05    1.8110661e-05    1.8159031e-05    9.9096978e+19   -2.1760244e+28    2.1760218e+28    2.6224706e+22
0239    1.8159031e-05    1.8207402e-05    1.8256034e-05    1.0191378e+20   -2.1869407e+28    2.1869378e+28    2.6505625e+22
0240    1.8256034e-05    1.8304665e-05    1.8353554e-05    1.0482062e+20   -2.1979121e+28    2.1979093e+28    2.6789561e+22
0241    1.8353554e-05    1.8402443e-05    1.8451596e-05    1.0782028e+20   -2.2089375e+28    2.2089346e+28    2.7076533e+22
0242    1.8451596e-05    1.8500747e-05    1.8550161e-05    1.1091607e+20   -2.2200185e+28    2.2200157e+28    2.7366585e+22
0243    1.8550161e-05    1.8599574e-05    1.8649253e-05    1.1411114e+20   -2.2311541e+28    2.2311512e+28    2.7659738e+22
0244    1.8649253e-05    1.8698931e-05    1.8748873e-05    1.1740856e+20   -2.2423458e+28    2.2423430e+28    2.7956036e+22
0245    1.8748873e-05    1.8798815e-05    1.8849027e-05    1.2081163e+20   -2.2535926e+28    2.2535898e+28    2.8255503e+22
0246    1.8849027e-05    1.8899236e-05    1.8949715e-05    1.2432403e+20   -2.2648961e+28    2.2648932e+28    2.6518314e+22
0247    1.8949715e-05    1.9000194e-05    1.9050942e-05    1.2794901e+20   -2.2762555e+28    2.2762527e+28    2.6802383e+22
0248    1.9050942e-05    1.9101688e-05    1.9152707e-05    1.3168970e+20   -2.2876718e+28    2.2876687e+28    2.9173301e+22
0249    1.9152707e-05    1.9203726e-05    1.9255018e-05    1.3555022e+20   -2.2991448e+28    2.2991420e+28    2.9485812e+22
0250    1.9255018e-05    1.9306310e-05    1.9357874e-05    1.3953399e+20   -2.3106749e+28    2.3106723e+28    2.7672978e+22
0251    1.9357874e-05    1.9409441e-05    1.9461280e-05    1.4364447e+20   -2.3222627e+28    2.3222598e+28    2.7969419e+22
0252    1.9461280e-05    1.9513122e-05    1.9565239e-05    1.4788537e+20   -2.3339080e+28    2.3339052e+28    2.8269030e+22
0253    1.9565239e-05    1.9617359e-05    1.9669755e-05    1.5226049e+20   -2.3456117e+28    2.3456089e+28    2.8571854e+22
0254    1.9669755e-05    1.9722151e-05    1.9774825e-05    1.5677328e+20   -2.3573735e+28    2.3573706e+28    2.8877923e+22
0255    1.9774825e-05    1.9827503e-05    1.9880461e-05    1.6142736e+20   -2.3691936e+28    2.3691907e+28    2.9187264e+22
0256    1.9880461e-05    1.9933419e-05    1.9986657e-05    1.6622661e+20   -2.3810729e+28    2.3810701e+28    2.9499926e+22
0257    1.9986657e-05    2.0039899e-05    2.0093423e-05    1.7117420e+20   -2.3930115e+28    2.3930084e+28    2.9815935e+22
0258    2.0093423e-05    2.0146948e-05    2.0200760e-05    1.7627392e+20   -2.4050092e+28    2.4050061e+28    3.0135328e+22
0259    2.0200760e-05    2.0254571e-05    2.0308669e-05    1.8152874e+20   -2.4170668e+28    2.4170639e+28    2.8115209e+22
0260    2.0308669e-05    2.0362766e-05    2.0417154e-05    1.8694187e+20   -2.4291846e+28    2.4291815e+28    3.0784418e+22
0261    2.0417154e-05    2.0471540e-05    2.0526217e-05    1.9251673e+20   -2.4413624e+28    2.4413596e+28    2.8720783e+22
0262    2.0526217e-05    2.0580896e-05    2.0635865e-05    1.9825591e+20   -2.4536014e+28    2.4535985e+28    2.9028449e+22
0263    2.0635865e-05    2.0690835e-05    2.0746100e-05    2.0416131e+20   -2.4659010e+28    2.4658982e+28    2.9339407e+22
0264    2.0746100e-05    2.0801363e-05    2.0856920e-05    2.1023604e+20   -2.4782623e+28    2.4782592e+28    2.9653697e+22
0265    2.0856920e-05    2.0912479e-05    2.0968335e-05    2.1648212e+20   -2.4906852e+28    2.4906819e+28    3.2468965e+22
0266    2.0968335e-05    2.1024191e-05    2.1080345e-05    2.2290000e+20   -2.5031695e+28    2.5031666e+28    3.0292411e+22
0267    2.1080345e-05    2.1136497e-05    2.1192951e-05    2.2949103e+20   -2.5157161e+28    2.5157130e+28    3.0616907e+22
0268    2.1192951e-05    2.1249405e-05    2.1306159e-05    2.3625646e+20   -2.5283255e+28    2.5283224e+28    3.0944879e+22
0269    2.1306159e-05    2.1362916e-05    2.1419974e-05    2.4319786e+20   -2.5409982e+28    2.5409949e+28    3.1276371e+22
0270    2.1419974e-05    2.1477032e-05    2.1534397e-05    2.5035604e+20   -2.5537332e+28    2.5537304e+28    2.8977122e+22
0271    2.1534397e-05    2.1591759e-05    2.1649428e-05    2.5775443e+20   -2.5665320e+28    2.5665290e+28    3.1950033e+22
0272    2.1649428e-05    2.1707099e-05    2.1765076e-05    2.6540131e+20   -2.5793944e+28    2.5793913e+28    3.2292289e+22
0273    2.1765076e-05    2.1823054e-05    2.1881342e-05    2.7330529e+20   -2.5923206e+28    2.5923173e+28    3.2638208e+22
0274    2.1881342e-05    2.1939628e-05    2.1998227e-05    2.8147594e+20   -2.6053112e+28    2.6053079e+28    3.2987834e+22
0275    2.1998227e-05    2.2056825e-05    2.2115739e-05    2.8992245e+20   -2.6183662e+28    2.6183628e+28    3.3341204e+22
0276    2.2115739e-05    2.2174650e-05    2.2233875e-05    2.9865364e+20   -2.6314863e+28    2.6314832e+28    3.0890170e+22
0277    2.2233875e-05    2.2293103e-05    2.2352648e-05    3.0768005e+20   -2.6446714e+28    2.6446681e+28    3.1221067e+22
0278    2.2352648e-05    2.2412189e-05    2.2472050e-05    3.1701161e+20   -2.6579221e+28    2.6579190e+28    3.1555513e+22
0279    2.2472050e-05    2.2531911e-05    2.2592092e-05    3.2665766e+20   -2.6712389e+28    2.6712359e+28    3.1893547e+22
0280    2.2592092e-05    2.2652273e-05    2.2712775e-05    3.3662951e+20   -2.6846214e+28    2.6846181e+28    3.2235194e+22
0281    2.2712775e-05    2.2773278e-05    2.2834101e-05    3.4693758e+20   -2.6980707e+28    2.6980674e+28    3.2580503e+22
0282    2.2834101e-05    2.2894928e-05    2.2956079e-05    3.5759116e+20   -2.7115864e+28    2.7115831e+28    3.2929510e+22
0283    2.2956079e-05    2.3017228e-05    2.3078706e-05    3.6860246e+20   -2.7251696e+28    2.7251662e+28    3.3282257e+22
0284    2.3078706e-05    2.3140181e-05    2.3201988e-05    3.7998249e+20   -2.7388200e+28    2.7388167e+28    3.3638782e+22
0285    2.3201988e-05    2.3263792e-05    2.3325927e-05    3.9174051e+20   -2.7525383e+28    2.7525350e+28    3.3999126e+22
0286    2.3325927e-05    2.3388066e-05    2.3450531e-05    4.0388869e+20   -2.7663247e+28    2.7663217e+28    3.1239392e+22
0287    2.3450531e-05    2.3512999e-05    2.3575800e-05    4.1643772e+20   -2.7801797e+28    2.7801766e+28    3.1574037e+22
0288    2.3575800e-05    2.3638602e-05    2.3701739e-05    4.2939683e+20   -2.7941036e+28    2.7941003e+28    3.5103490e+22
0289    2.3701739e-05    2.3764875e-05    2.3828348e-05    4.4277784e+20   -2.8080962e+28    2.8080927e+28    3.5479520e+22
0290    2.3828348e-05    2.3891822e-05    2.3955634e-05    4.5659069e+20   -2.8221587e+28    2.8221552e+28    3.5859583e+22
0291    2.3955634e-05    2.4019449e-05    2.4083603e-05    4.7084406e+20   -2.8362909e+28    2.8362875e+28    3.2948837e+22
0292    2.4083603e-05    2.4147756e-05    2.4212253e-05    4.8554736e+20   -2.8504936e+28    2.8504898e+28    3.6631973e+22
0293    2.4212253e-05    2.4276749e-05    2.4341591e-05    5.0071010e+20   -2.8647663e+28    2.8647625e+28    3.7024379e+22
0294    2.4341591e-05    2.4406432e-05    2.4471619e-05    5.1633925e+20   -2.8791102e+28    2.8791069e+28    3.4019084e+22
0295    2.4471619e-05    2.4536806e-05    2.4602341e-05    5.3244106e+20   -2.8935252e+28    2.8935214e+28    3.7821851e+22
0296    2.4602341e-05    2.4667877e-05    2.4733763e-05    5.4902306e+20   -2.9080120e+28    2.9080085e+28    3.4751824e+22
0297    2.4733763e-05    2.4799649e-05    2.4865887e-05    5.6608854e+20   -2.9225711e+28    2.9225673e+28    3.6880297e+22
0298    2.4865887e-05    2.4932124e-05    2.4998715e-05    5.8363984e+20   -2.9372017e+28    2.9371981e+28    3.7275362e+22
0299    2.4998715e-05    2.5065307e-05    2.5132254e-05    6.0168105e+20   -2.9519057e+28    2.9519019e+28    3.5880631e+22
0300    2.5132254e-05    2.5199201e-05    2.5266507e-05    6.2021097e+20   -2.9666829e+28    2.9666792e+28    3.6264991e+22
0301    2.5266507e-05    2.5333811e-05    2.5401476e-05    6.3922418e+20   -2.9815336e+28    2.9815301e+28    3.6653469e+22
0302    2.5401476e-05    2.5469140e-05    2.5537165e-05    6.5872611e+20   -2.9964582e+28    2.9964544e+28    3.7046106e+22
0303    2.5537165e-05    2.5605192e-05    2.5673580e-05    6.7884946e+20   -3.0114569e+28    3.0114533e+28    3.5570806e+22
0304    2.5673580e-05    2.5741971e-05    2.5810725e-05    6.9968388e+20   -3.0265297e+28    3.0265260e+28    3.7844049e+22
0305    2.5810725e-05    2.5879481e-05    2.5948601e-05    7.2125669e+20   -3.0416774e+28    3.0416734e+28    3.8249441e+22
0306    2.5948601e-05    2.6017724e-05    2.6087215e-05    7.4359489e+20   -3.0568995e+28    3.0568960e+28    3.6726218e+22
0307    2.6087215e-05    2.6156704e-05    2.6226568e-05    7.6672841e+20   -3.0721969e+28    3.0721934e+28    3.7119632e+22
0308    2.6226568e-05    2.6296429e-05    2.6366664e-05    7.9068798e+20   -3.0875706e+28    3.0875668e+28    3.7517268e+22
0309    2.6366664e-05    2.6436899e-05    2.6507510e-05    8.1550274e+20   -3.1030200e+28    3.1030163e+28    3.7919160e+22
0310    2.6507510e-05    2.6578122e-05    2.6649110e-05    8.4120556e+20   -3.1185460e+28    3.1185422e+28    3.8325358e+22
0311    2.6649110e-05    2.6720096e-05    2.6791466e-05    8.6782796e+20   -3.1341480e+28    3.1341442e+28    3.8735902e+22
0312    2.6791466e-05    2.6862832e-05    2.6934578e-05    8.9540300e+20   -3.1498277e+28    3.1498239e+28    3.7090280e+22
0313    2.6934578e-05    2.7006328e-05    2.7078460e-05    9.2396596e+20   -3.1655848e+28    3.1655810e+28    3.9570248e+22
0314    2.7078460e-05    2.7150591e-05    2.7223108e-05    9.5355172e+20   -3.1814193e+28    3.1814153e+28    3.9994126e+22
0315    2.7223108e-05    2.7295626e-05    2.7368529e-05    9.8419386e+20   -3.1973323e+28    3.1973285e+28    3.8295049e+22
0316    2.7368529e-05    2.7441434e-05    2.7514727e-05    1.0159289e+21   -3.2133239e+28    3.2133201e+28    3.8705273e+22
0317    2.7514727e-05    2.7588021e-05    2.7661705e-05    1.0487958e+21   -3.2293943e+28    3.2293903e+28    3.9119892e+22
0318    2.7661705e-05    2.7735390e-05    2.7809469e-05    1.0828273e+21   -3.2455439e+28    3.2455399e+28    3.9538948e+22
0319    2.7809469e-05    2.7883549e-05    2.7958022e-05    1.1180619e+21   -3.2617735e+28    3.2617695e+28    4.2182633e+22
0320    2.7958022e-05    2.8032497e-05    2.8107370e-05    1.1545380e+21   -3.2780831e+28    3.2780791e+28    4.2634501e+22
0321    2.8107370e-05    2.8182241e-05    2.8257515e-05    1.1922875e+21   -3.2944730e+28    3.2944690e+28    4.3091211e+22
0322    2.8257515e-05    2.8332786e-05    2.8408460e-05    1.2313501e+21   -3.3109439e+28    3.3109399e+28    4.3552808e+22
0323    2.8408460e-05    2.8484135e-05    2.8560215e-05    1.2717626e+21   -3.3274963e+28    3.3274923e+28    4.1702549e+22
0324    2.8560215e-05    2.8636292e-05    2.8712779e-05    1.3135549e+21   -3.3441301e+28    3.3441259e+28    4.4490899e+22
0325    2.8712779e-05    2.8789262e-05    2.8866156e-05    1.3567593e+21   -3.3608461e+28    3.3608419e+28    4.4967497e+22
0326    2.8866156e-05    2.8943050e-05    2.9020353e-05    1.4014106e+21   -3.3776448e+28    3.3776405e+28    4.5449197e+22
0327    2.9020353e-05    2.9097659e-05    2.9175375e-05    1.4475329e+21   -3.3945263e+28    3.3945223e+28    4.3518373e+22
0328    2.9175375e-05    2.9253093e-05    2.9331226e-05    1.4951531e+21   -3.4114909e+28    3.4114867e+28    4.3984545e+22
0329    2.9331226e-05    2.9409357e-05    2.9487908e-05    1.5442977e+21   -3.4285398e+28    3.4285356e+28    4.4455716e+22
0330    2.9487908e-05    2.9566456e-05    2.9645425e-05    1.5949763e+21   -3.4456723e+28    3.4456681e+28    4.4931932e+22
0331    2.9645425e-05    2.9724395e-05    2.9803788e-05    1.6472073e+21   -3.4628901e+28    3.4628858e+28    4.5413254e+22
0332    2.9803788e-05    2.9883178e-05    2.9962994e-05    1.7010007e+21   -3.4801931e+28    3.4801888e+28    4.5899728e+22
0333    2.9962994e-05    3.0042809e-05    3.0123050e-05    1.7563522e+21   -3.4975815e+28    3.4975775e+28    4.3814116e+22
0334    3.0123050e-05    3.0203293e-05    3.0283963e-05    1.8132580e+21   -3.5150564e+28    3.5150519e+28    4.6888367e+22
0335    3.0283963e-05    3.0364634e-05    3.0445734e-05    1.8717070e+21   -3.5326177e+28    3.5326135e+28    4.4757831e+22
0336    3.0445734e-05    3.0526837e-05    3.0608371e-05    1.9316735e+21   -3.5502661e+28    3.5502617e+28    4.7898300e+22
0337    3.0608371e-05    3.0689906e-05    3.0771876e-05    1.9931207e+21   -3.5680026e+28    3.5679984e+28    4.5721876e+22
0338    3.0771876e-05    3.0853844e-05    3.0936251e-05    2.0564489e+21   -3.5858265e+28    3.5858220e+28    4.8929989e+22
0339    3.0936251e-05    3.1018662e-05    3.1101510e-05    2.1221343e+21   -3.6037380e+28    3.6037337e+28    4.6706683e+22
0340    3.1101510e-05    3.1184358e-05    3.1267649e-05    2.1902752e+21   -3.6217370e+28    3.6217326e+28    4.7207015e+22
0341    3.1267649e-05    3.1350937e-05    3.1434676e-05    2.2609852e+21   -3.6398239e+28    3.6398195e+28    4.7712697e+22
0342    3.1434676e-05    3.1518412e-05    3.1602591e-05    2.3343637e+21   -3.6580006e+28    3.6579961e+28    4.8223815e+22
0343    3.1602591e-05    3.1686774e-05    3.1771408e-05    2.4105151e+21   -3.6762646e+28    3.6762598e+28    4.8740392e+22
0344    3.1771408e-05    3.1856041e-05    3.1941127e-05    2.4895575e+21   -3.6946192e+28    3.6946145e+28    4.9262512e+22
0345    3.1941127e-05    3.2026208e-05    3.2111748e-05    2.5716058e+21   -3.7130622e+28    3.7130577e+28    4.6861377e+22
0346    3.2111748e-05    3.2197288e-05    3.2283286e-05    2.6567719e+21   -3.7315965e+28    3.7315918e+28    5.0323578e+22
0347    3.2283286e-05    3.2369284e-05    3.2455737e-05    2.7451936e+21   -3.7502213e+28    3.7502166e+28    5.0862663e+22
